"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","symbol","entrez"
"536","ENSG00000134531",1308.28059994576,2.70911059070851,0.158080423270566,6.14096535767267e-67,2.7738389931425e-65,"EMP1","2012"
"537","ENSG00000184545",1089.9564267601,2.83977199328435,0.165663316467532,6.41577110979953e-67,2.89264003694951e-65,"DUSP8","1850"
"538","ENSG00000130638",1446.55364564007,-2.54470288576566,0.149040613860514,1.62048743736234e-66,7.29278814241949e-65,"ATXN10","25814"
"539","ENSG00000166002",480.678931771119,-2.91714243239879,0.170733717156562,1.79903118025914e-66,8.08147211688938e-65,"SMCO4","56935"
"540","ENSG00000158717",1133.3357337304,2.25216079644296,0.13201010179675,1.93974439748633e-66,8.69764366309822e-65,"RNF166","115992"
"541","ENSG00000177182",513.775752501293,-3.06326847799478,0.179320278275472,2.16348903189354e-66,9.68319260679797e-65,"CLVS1","157807"
"542","ENSG00000092969",3279.99024660544,-3.23516639789813,0.189454672234278,2.75161313725013e-66,1.22930447026109e-64,"TGFB2","7042"
"543","ENSG00000184220",293.501692937663,-4.05787939645377,0.237711069522447,3.66889395670438e-66,1.63612658320161e-64,"CMSS1","84319"
"544","ENSG00000126709",380.113288535227,3.24660174885297,0.190315691136919,3.71975843767777e-66,1.65579882397319e-64,"IFI6","2537"
"545","ENSG00000143164",1983.38611586995,-1.74601663532147,0.102530991500222,6.42936927357741e-66,2.85675978574335e-64,"DCAF6","55827"
"546","ENSG00000075151",612.302338889019,-2.74256628828777,0.161325106775171,6.63597148956838e-66,2.94322735487601e-64,"EIF4G3","8672"
"547","ENSG00000166949",4755.67610849,-1.93447034015727,0.11374724697732,6.65702591561391e-66,2.94723600419246e-64,"SMAD3","4088"
"548","ENSG00000269821",649.265000840077,3.911373148541,0.229590306788961,6.68143013412707e-66,2.95271057476999e-64,"KCNQ1OT1","10984"
"549","ENSG00000176842",504.941632844908,3.008806850627,0.176862150939603,6.89522217427545e-66,3.04171068828155e-64,"IRX5","10265"
"550","ENSG00000073792",738.832022280395,-2.82543289143077,0.166194859092425,7.09406435834615e-66,3.12380819599921e-64,"IGF2BP2","10644"
"551","ENSG00000153936",320.605313888792,-3.36680294698958,0.19783607803174,8.02961736154277e-66,3.52943414026092e-64,"HS2ST1","9653"
"552","ENSG00000071051",1030.94892274874,-2.88325867538998,0.169659521819267,8.33703147730358e-66,3.65800305981798e-64,"NCK2","8440"
"553","ENSG00000132793",974.608949800603,1.98625573671221,0.117018263996184,1.07837238600072e-65,4.72307848418564e-64,"LPIN3","64900"
"554","ENSG00000179241",313.325587558838,-4.55413317683108,0.268150144364659,1.39285817707041e-65,6.08959581265704e-64,"LDLRAD3","143458"
"555","ENSG00000175198",485.006583071328,-3.62378684917202,0.213323153292242,1.49701352279443e-65,6.53331862519198e-64,"PCCA","5095"
"556","ENSG00000166575",458.41764041273,-3.79556003151289,0.223436023256637,1.53959009747478e-65,6.70719828077512e-64,"TMEM135","65084"
"557","ENSG00000113269",966.145439722925,-1.97222277732346,0.116433647934817,2.00618347946823e-65,8.70896676122431e-64,"RNF130","55819"
"558","ENSG00000145687",275.324215957221,-4.01532592369502,0.237003627211753,3.30740781048498e-65,1.43070178779127e-63,"SSBP2","23635"
"559","ENSG00000151229",267.948517192468,-3.81198913223359,0.225014129501192,3.37854579495043e-65,1.45890128015404e-63,"SLC2A13","114134"
"560","ENSG00000196535",1600.54741118687,-2.08488973796373,0.123386579209327,3.51794636963569e-65,1.51642654847196e-63,"MYO18A","399687"
"561","ENSG00000035499",313.002477495356,-3.69885408715786,0.218393166817416,3.59716672165739e-65,1.54785452951037e-63,"DEPDC1B","55789"
"562","ENSG00000164649",1040.78960178379,-2.49233715805023,0.147589746460699,3.81002331176456e-65,1.63657516230559e-63,"CDCA7L","55536"
"563","ENSG00000119125",391.240125466351,-3.44467523099338,0.203640478827529,4.78202982719926e-65,2.05050429321182e-63,"GDA","9615"
"564","ENSG00000099991",729.667495980747,-2.30621761220614,0.136705818658472,4.91166595471971e-65,2.10241589653421e-63,"CABIN1","23523"
"565","ENSG00000013619",782.531950409464,-3.2647740110181,0.193341228859671,7.15037262363698e-65,3.05535173066105e-63,"MAMLD1","10046"
"566","ENSG00000119326",3084.55564895769,-1.62594283203423,0.0962283016870663,7.90521361017452e-65,3.37202042116088e-63,"CTNNAL1","8727"
"567","ENSG00000088325",2895.08994101795,-2.497346735297,0.148278326346297,8.12818049346062e-65,3.46110907922064e-63,"TPX2","22974"
"568","ENSG00000153904",638.304509629702,-2.33128590576084,0.138453234721784,8.39892578744735e-65,3.57019848853936e-63,"DDAH1","23576"
"569","ENSG00000084652",4471.51756259547,1.64042793160595,0.0971875174787751,1.03449566418001e-64,4.38980539019775e-63,"TXLNA","200081"
"570","ENSG00000117616",1793.59096695692,3.26623717014092,0.194128193613698,2.00450121466785e-64,8.46203120346959e-63,"RSRP1","57035"
"571","ENSG00000140057",233.747226155957,-5.07732615143822,0.302144312327815,2.11849390517615e-64,8.92788660004389e-63,"AK7","122481"
"572","ENSG00000145284",619.125278123921,-2.80262677634504,0.166851330061799,2.190893680603e-64,9.21716111563462e-63,"SCD5","79966"
"573","ENSG00000107263",1915.64731144036,-2.931792814858,0.174489751908019,2.26933156728611e-64,9.53080399842919e-63,"RAPGEF1","2889"
"574","ENSG00000166833",708.382911047207,-3.33002464242904,0.198044828925664,2.49259680864457e-64,1.04505849445514e-62,"NAV2","89797"
"575","ENSG00000130766",1620.74646129518,1.79686365466957,0.106910502551004,2.51555012246202e-64,1.05288221593219e-62,"SESN2","83667"
"576","ENSG00000177614",416.457119367672,-3.22699886287262,0.191988021059916,2.59463870873401e-64,1.08413464410765e-62,"PGBD5","79605"
"577","ENSG00000269113",249.052558155611,-4.60923798542717,0.274382835123837,3.11429460781487e-64,1.29905278649448e-62,"TRABD2B","388630"
"578","ENSG00000137642",268.715703924251,-5.59024775565694,0.333677179368702,3.25493128471079e-64,1.35541085942447e-62,"SORL1","6653"
"579","ENSG00000144535",275.997394378962,-3.75264013437312,0.223450787134952,4.0474981139191e-64,1.68259298712024e-62,"DIS3L2","129563"
"580","ENSG00000172888",1212.7663908995,1.9483280301931,0.116301423629274,4.84252641042931e-64,2.00968942924873e-62,"ZNF621","285268"
"581","ENSG00000160336",790.687717133818,2.33800164562363,0.139716955027812,4.86056694305929e-64,2.01376901034485e-62,"ZNF761","388561"
"582","ENSG00000167460",5060.14685736048,-1.60922426363524,0.0958525159406357,5.10221112488434e-64,2.11031926239525e-62,"TPM4","7171"
"583","ENSG00000115159",963.564068207113,-2.12173796401838,0.126857503283582,6.16904819812952e-64,2.54727685447008e-62,"GPD2","2820"
"584","ENSG00000197961",996.701719002848,2.44975565829755,0.146553188337441,6.70346411703169e-64,2.76329183862918e-62,"ZNF121","7675"
"585","ENSG00000163629",476.640941775663,-3.09237941893642,0.184709921697689,7.1888379201176e-64,2.95839979306585e-62,"PTPN13","5783"
"586","ENSG00000145349",344.546137298156,-3.37780501918993,0.201737289827631,8.43535296982237e-64,3.46555950235902e-62,"CAMK2D","817"
"587","ENSG00000154127",2309.53120849343,-2.98302331041347,0.178446305240957,9.99450143161321e-64,4.09924977614009e-62,"UBASH3B","84959"
"588","ENSG00000150995",227.774582329078,-4.73376009668659,0.283067058846075,1.03687092218817e-63,4.24563157070273e-62,"ITPR1","3708"
"589","ENSG00000135318",2952.23822630056,-1.9259519051665,0.115285495904459,1.09457199387389e-63,4.47442788229083e-62,"NT5E","4907"
"590","ENSG00000170873",449.820648068941,-3.38274204031095,0.202242837622445,1.13330214001957e-63,4.62504186160734e-62,"MTSS1","9788"
"591","ENSG00000048991",471.745081352547,-2.8556872985477,0.171155278008996,1.51842216815509e-63,6.18643530204983e-62,"R3HDM1","23518"
"592","ENSG00000053254",233.999834389214,-5.07706471769739,0.304271444461025,1.54647732473478e-63,6.2902901067612e-62,"FOXN3","1112"
"593","ENSG00000169679",983.566686377633,-2.351057457245,0.14112409322256,1.68921877103457e-63,6.85951470151737e-62,"BUB1","699"
"594","ENSG00000025293",533.447586702236,-2.84698112976077,0.170741148608885,1.7963087643199e-63,7.28232480371475e-62,"PHF20","51230"
"595","ENSG00000198589",1667.5266686189,-2.08245063232253,0.125010925199947,1.97557066736968e-63,7.99584517468252e-62,"LRBA","987"
"596","ENSG00000124098",1648.68602237232,1.92541727608089,0.115516175507961,2.06984894243203e-63,8.3636219128551e-62,"FAM210B","116151"
"597","ENSG00000086015",897.122773177418,-2.45842900406564,0.147831533197514,2.82926015521382e-63,1.14133657610081e-61,"MAST2","23139"
"598","ENSG00000115970",353.999818836941,-3.06051148787772,0.183730629340718,2.87057899755037e-63,1.15610330168995e-61,"THADA","63892"
"599","ENSG00000107262",1448.7583231388,2.2216689266392,0.133634779841966,3.09607351754906e-63,1.24487533057255e-61,"BAG1","573"
"600","ENSG00000142949",4675.76940715883,-1.92525631070301,0.115856650659715,4.80265001935479e-63,1.9247483173973e-61,"PTPRF","5792"
"601","ENSG00000163376",271.167090840753,3.71223526586651,0.223014665603533,4.84485350827093e-63,1.93849464922286e-61,"KBTBD8","84541"
"602","ENSG00000136770",350.019074306609,-3.173215749949,0.190953555048924,6.0998826831615e-63,2.43667463468896e-61,"DNAJC1","64215"
"603","ENSG00000084710",252.838514963485,-4.79430615773382,0.288589445334611,6.32121466611434e-63,2.52098263602905e-61,"EFR3B","22979"
"604","ENSG00000119408",1953.63453850221,-2.51961450593853,0.151945041868695,6.42245811016661e-63,2.5572017868191e-61,"NEK6","10783"
"605","ENSG00000114805",266.708196037655,-4.87011372039369,0.293535022071213,8.65256973351282e-63,3.43400611414027e-61,"PLCH1","23007"
"606","ENSG00000113070",3727.56341762873,2.63241685083815,0.158946095319465,9.75266489338112e-63,3.86435560323035e-61,"HBEGF","1839"
"607","ENSG00000136237",288.339521042154,-3.73728137878992,0.225143388649704,1.04939908378361e-62,4.15138892386463e-61,"RAPGEF5","9771"
"608","ENSG00000137216",3223.05230570724,1.66734980215131,0.100445746781597,1.06820970463605e-62,4.21899829719942e-61,"TMEM63B","55362"
"609","ENSG00000160685",3005.2551434786,1.56190382510236,0.0940697395407961,1.25253669456264e-62,4.93906230024724e-61,"ZBTB7B","51043"
"610","ENSG00000145555",423.934393633923,-3.20722025342384,0.19356549316399,1.40255117277798e-62,5.52172915164132e-61,"MYO10","4651"
"611","ENSG00000130816",2290.28233044855,-2.14811943148895,0.129914146765008,1.44981961991585e-62,5.69867400924296e-61,"DNMT1","1786"
"612","ENSG00000076716",453.28563566632,-2.78028267241624,0.168073300385927,1.52906622065732e-62,6.00054515104995e-61,"GPC4","2239"
"613","ENSG00000152270",318.900013153236,-3.90193035016735,0.235419736718295,1.61055967170673e-62,6.31025512267588e-61,"PDE3B","5140"
"614","ENSG00000130164",3534.63142926503,-2.38360382660511,0.144298559161582,1.77001143151179e-62,6.92393466996645e-61,"LDLR","3949"
"615","ENSG00000178567",1210.49829011727,1.85773230800363,0.112316263329647,1.95480667931203e-62,7.63464067252964e-61,"EPM2AIP1","9852"
"616","ENSG00000149043",245.86492028596,4.95001473136968,0.299462899012662,2.28580936265326e-62,8.9132028994907e-61,"SYT8","90019"
"617","ENSG00000178764",236.839560574533,-5.27204640499256,0.319387363185834,2.63010009820331e-62,1.02394389061322e-60,"ZHX2","22882"
"618","ENSG00000013275",4680.04144193062,1.76302326171876,0.106637440431126,2.64844091233513e-62,1.02945024178833e-60,"PSMC4","5704"
"619","ENSG00000168778",345.410630094225,-3.09191087076544,0.187150638411376,2.86152597011042e-62,1.11051657387497e-60,"TCTN2","79867"
"620","ENSG00000126787",442.267962040787,-2.99130599707046,0.181133066826024,2.9300519482663e-62,1.13531412535747e-60,"DLGAP5","9787"
"621","ENSG00000069812",209.49413882526,5.82876197079568,0.354244715228719,3.78688424823703e-62,1.4644486902123e-60,"HES2","54626"
"622","ENSG00000179862",1532.21571352033,-2.11615265181388,0.128418864136984,3.79143359679051e-62,1.4644486902123e-60,"CITED4","163732"
"623","ENSG00000133816",1028.06797856086,-2.51367903832696,0.152644560956517,4.30238760500796e-62,1.65919277968601e-60,"MICAL2","9645"
"624","ENSG00000117408",1333.98564713787,1.92946939333976,0.117050867797609,4.38583286205281e-62,1.68871778033861e-60,"IPO13","9670"
"625","ENSG00000101079",830.683732290036,-2.21313763103756,0.134532377176351,5.61598807865684e-62,2.15898651418834e-60,"NDRG3","57446"
"626","ENSG00000146826",897.720588728241,2.68070528996009,0.163026227575369,7.18364377489475e-62,2.75732755660162e-60,"TRAPPC14","55262"
"627","ENSG00000083642",469.920259888317,-2.95181489347093,0.179400828678197,7.71531611319864e-62,2.95677434856911e-60,"PDS5B","23047"
"628","ENSG00000160007",1215.27841952545,-2.48668570200874,0.151503724991492,1.03806375070849e-61,3.97201086016024e-60,"ARHGAP35","2909"
"629","ENSG00000085224",766.566922221827,-2.57118745457426,0.156653525313502,1.09001713229895e-61,4.16430688534209e-60,"ATRX","546"
"630","ENSG00000174307",4493.70454676992,1.70168794862661,0.103417138193705,1.09854683861347e-61,4.1903667668231e-60,"PHLDA3","23612"
"631","ENSG00000129932",1039.33905067097,2.2508360640233,0.137200097155639,1.16222652465454e-61,4.4263866413357e-60,"DOHH","83475"
"632","ENSG00000165655",932.352761774158,2.33109511370524,0.14220056575407,1.40456832061015e-61,5.34106158133414e-60,"ZNF503","84858"
"633","ENSG00000124496",355.575243019073,-3.22283666986863,0.196176004007282,1.45953676027142e-61,5.5414950648881e-60,"TRERF1","55809"
"634","ENSG00000126368",910.778366020691,2.28628633532719,0.139600227823113,1.82711390168712e-61,6.91568251029013e-60,"NR1D1","9572"
"635","ENSG00000102743",1135.06596421117,2.3190749775108,0.141743576002073,2.37694177983847e-61,8.98293544439108e-60,"SLC25A15","10166"
"636","ENSG00000165323",242.414287786605,-5.39799232300658,0.329868475380593,2.48821081556036e-61,9.38897641126906e-60,"FAT3","120114"
"637","ENSG00000141564",614.63238971219,-3.21936415354734,0.196440702951661,2.80415922764133e-61,1.05649175693332e-59,"RPTOR","57521"
"638","ENSG00000060491",2687.44685819373,1.61575036753513,0.0985151262556893,3.19524796248781e-61,1.20199151496838e-59,"OGFR","11054"
"639","ENSG00000132879",765.942834878887,2.37837171626344,0.145567393072499,3.43702440684162e-61,1.29096321020834e-59,"FBXO44","93611"
"640","ENSG00000171914",223.647742829232,-4.55445292613665,0.27812046550928,3.62849049274617e-61,1.36079489779182e-59,"TLN2","83660"
"641","ENSG00000075618",4678.98519171482,1.67221122649603,0.102055278273249,3.66203094187613e-61,1.37127683834192e-59,"FSCN1","6624"
"642","ENSG00000134769",306.888723728316,-3.81823299385362,0.233222509227511,4.58389322057135e-61,1.71385897897795e-59,"DTNA","1837"
"643","ENSG00000068024",232.815797805611,-5.10039373576822,0.312329084028176,5.50397871767444e-61,2.05473494685542e-59,"HDAC4","9759"
"644","ENSG00000136999",901.682425371339,2.06581166060791,0.126589535399087,5.51339144402251e-61,2.05512085026657e-59,"CCN3","4856"
"645","ENSG00000148468",746.010890903739,-2.97074301621789,0.181944456837631,6.23023988583237e-61,2.31880263550547e-59,"FAM171A1","221061"
"646","ENSG00000170734",1681.02219177844,1.96645903285551,0.12056398219204,7.20597055501488e-61,2.67789151216439e-59,"POLH","5429"
"647","ENSG00000154529",521.864421246036,-2.4654181165804,0.151359010600116,7.97950490654341e-61,2.96086712318896e-59,"CNTNAP3B","728577"
"648","ENSG00000054793",842.292561652137,-3.0930987282657,0.189556475430156,8.1689679927283e-61,3.02659030147503e-59,"ATP9A","10079"
"649","ENSG00000124145",4493.45541098089,2.10510321755825,0.129234309797036,8.64194240310538e-61,3.19699730499194e-59,"SDC4","6385"
"650","ENSG00000111880",255.576983582421,-4.16637656581677,0.255120668691578,8.65879341255224e-61,3.19840701851911e-59,"RNGTT","8732"
"651","ENSG00000170017",2656.20045330327,-3.01864873846301,0.185159432053982,9.74658547433642e-61,3.59480454028646e-59,"ALCAM","214"
"652","ENSG00000158055",222.5535780101,3.91043264633436,0.239562751277526,1.01564487874012e-60,3.74034863976862e-59,"GRHL3","57822"
"653","ENSG00000128604",576.547699633095,2.31330782658769,0.142188328488928,1.06844215925058e-60,3.92888768214976e-59,"IRF5","3663"
"654","ENSG00000052126",1123.45345158004,-2.86115242060593,0.175672346087941,1.10109481970365e-60,4.04289710222625e-59,"PLEKHA5","54477"
"655","ENSG00000169155",1478.28588360454,2.24086974812539,0.13779402651167,1.21755155852685e-60,4.46380972735249e-59,"ZBTB43","23099"
"656","ENSG00000152894",1275.10349586774,-2.82437166071693,0.173550023087497,1.31149067938315e-60,4.80103461092994e-59,"PTPRK","5796"
"657","ENSG00000197702",1308.48863054165,-2.47007076213795,0.152056574222671,1.64303681087144e-60,6.00577702835228e-59,"PARVA","55742"
"658","ENSG00000108100",1077.04997044731,-3.18995593066082,0.196087523929816,1.97609070773363e-60,7.21243702211051e-59,"CCNY","219771"
"659","ENSG00000118193",740.975216454006,-2.77706069860778,0.17105271190591,2.37352921355722e-60,8.65015616952719e-59,"KIF14","9928"
"660","ENSG00000166987",3180.07292332538,1.75409759713457,0.107987386058129,3.14675383392193e-60,1.14511025644812e-58,"MBD6","114785"
"661","ENSG00000173545",1451.17576219227,1.93666522038493,0.119387715891371,3.21822182550112e-60,1.16938261798616e-58,"ZNF622","90441"
"662","ENSG00000169252",275.735043005876,4.29100104186783,0.264115721235839,3.3252119993041e-60,1.20647151933331e-58,"ADRB2","154"
"663","ENSG00000185480",416.193685219694,-2.90153602746241,0.179110078327603,4.7269313958067e-60,1.71251767126959e-58,"PARPBP","55010"
"664","ENSG00000060237",3706.3194789684,-1.86530658940843,0.115174474092952,5.55658553775553e-60,2.0071630851919e-58,"WNK1","65125"
"665","ENSG00000124177",574.472881354926,-2.68322789558036,0.165909195920104,6.02503478720923e-60,2.17317688567472e-58,"CHD6","84181"
"666","ENSG00000188910",515.254608496643,2.71419729484575,0.167938605569474,7.39347218937566e-60,2.66284423478439e-58,"GJB3","2707"
"667","ENSG00000042286",1803.20960803169,1.77179069303885,0.109527442642452,9.01241132460792e-60,3.24116440701845e-58,"AIFM2","84883"
